Product Type: PinPoint Argos Solar
Product ID: 1550
Firmware Version: V5.100.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
10/5/2021 2:49:50 AM,41.9636307,-119.9743132,1621.12,63,,2.2,5
10/5/2021 5:01:10 AM,41.9770885,-119.9901865,20.49,70,,7,3
10/5/2021 8:01:10 AM,41.9646151,-119.9660378,20.50,70,,3.2,3
10/5/2021 10:00:45 AM,41.9634776,-119.9743330,1639.59,49,,2.2,4
10/5/2021 1:31:10 PM,41.9695768,-119.9690367,20.49,70,,2.4,3
10/5/2021 2:01:08 PM,41.9635385,-119.9743150,1621.73,68,,1.2,6
10/5/2021 2:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/6/2021 3:00:38 AM,42.1904694,-120.3451827,1430.36,43,,1.6,6
10/6/2021 5:01:10 AM,42.2036870,-120.3184849,20.41,70,,3.2,3
10/6/2021 8:00:38 AM,42.1993084,-120.3045717,1668.29,40,,2.6,5
10/6/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/6/2021 1:30:20 PM,42.1992267,-120.3043879,1691.19,25,,2.2,4
10/6/2021 2:00:51 PM,42.1992335,-120.3044843,1681.64,51,,1,6
10/6/2021 2:30:42 PM,42.1985308,-120.3042683,1600.68,43,,12.4,4
10/7/2021 3:00:38 AM,41.9941961,-119.9685273,1490.95,44,,5.2,4
10/7/2021 5:00:48 AM,42.0000438,-119.9711980,282.05,49,,2.8,4
10/7/2021 8:00:50 AM,41.9942488,-119.9685056,1507.06,52,,2.8,4
10/7/2021 10:00:38 AM,41.9941457,-119.9683180,1496.00,40,,4,4
10/7/2021 1:30:38 PM,41.9942968,-119.9684641,1498.21,42,,1.6,4
10/7/2021 2:01:08 PM,41.9942185,-119.9684344,1501.44,68,,1.8,4
10/7/2021 2:31:08 PM,41.9942447,-119.9683919,1498.75,67,,1.6,5
10/8/2021 3:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/8/2021 5:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/8/2021 8:00:48 AM,41.8592151,-120.1521519,1400.23,55,,1.8,4
10/8/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/8/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/8/2021 2:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/8/2021 2:31:10 PM,41.8117989,-120.0718207,20.57,70,,32.2,3
10/9/2021 3:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/9/2021 5:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/9/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/9/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/9/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/9/2021 2:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/9/2021 2:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/10/2021 3:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/10/2021 5:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/10/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/10/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/10/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/11/2021 3:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/11/2021 5:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/11/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/11/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/11/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/11/2021 2:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/11/2021 2:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/12/2021 3:00:20 AM,47.4419708,-122.8625922,35.73,56,,2.6,4
10/12/2021 5:01:10 AM,47.4423211,-122.8623449,17.73,70,,3.8,3
10/12/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/12/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/12/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/12/2021 2:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/12/2021 2:30:50 PM,47.4422039,-122.8625383,27.15,54,,1.4,5
10/13/2021 3:01:10 AM,47.4420928,-122.8624685,17.73,70,,4.2,3
10/13/2021 5:01:10 AM,47.4420293,-122.8625370,17.73,70,,4,3
10/13/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/13/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/13/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/13/2021 2:00:50 PM,47.4423869,-122.8627042,81.60,60,,4,4
10/13/2021 2:31:10 PM,47.4421443,-122.8625919,17.73,70,,2.8,3
10/14/2021 3:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/14/2021 5:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/14/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/14/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/14/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/14/2021 2:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/14/2021 2:30:50 PM,47.4422441,-122.8625764,17.73,61,,2.6,3
10/14/2021 7:00:44 PM,47.4518731,-122.8341611,17.71,47,,2.4,3
10/15/2021 3:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/15/2021 5:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/15/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/15/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/15/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/15/2021 2:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/15/2021 2:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/15/2021 7:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/16/2021 3:00:48 AM,47.4421287,-122.8623546,32.25,63,,2.6,4
10/16/2021 5:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/16/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/16/2021 10:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/16/2021 1:31:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/16/2021 2:00:44 PM,47.4413753,-122.8624027,17.74,49,,10.6,3
10/16/2021 2:31:10 PM,47.4422167,-122.8624369,17.73,70,,2.6,3
10/16/2021 7:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
10/17/2021 3:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
10/17/2021 5:01:10 AM,47.4421175,-122.8626189,17.73,70,,10.6,3
10/17/2021 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/22/2023 4:00:50 PM,39.5179493,-119.8063117,1371.25,30,,1.2,5
6/22/2023 8:00:38 PM,39.5179958,-119.8063227,1371.27,40,,0.8,8
6/23/2023 12:00:40 AM,39.5180266,-119.8063323,1374.56,44,,1.6,5
6/23/2023 4:00:38 AM,39.5179798,-119.8064061,1399.58,39,,1.8,5
6/23/2023 8:00:38 AM,39.5179857,-119.8062903,1361.21,41,,1,7
6/23/2023 12:00:48 PM,39.5181550,-119.8063514,1419.24,51,,2.2,5
6/23/2023 4:00:39 PM,39.5179909,-119.8050258,1206.04,39,,2.8,4
6/23/2023 8:00:38 PM,39.5179978,-119.8063783,1373.16,40,,1.2,5
6/24/2023 12:00:38 AM,39.5178917,-119.8061585,1348.57,42,,2,4
6/24/2023 4:00:38 AM,39.5179867,-119.8063239,1369.79,39,,4.4,5
6/24/2023 8:00:38 AM,39.5180098,-119.8062808,1363.71,41,,1.2,5
6/24/2023 12:00:39 PM,39.5180830,-119.8064172,1395.44,41,,1.8,5
6/24/2023 4:00:38 PM,39.5179481,-119.8063332,1374.38,41,,1.6,6
6/24/2023 8:00:38 PM,39.5179457,-119.8065669,1353.79,40,,4.4,5
6/25/2023 12:00:39 AM,39.5181014,-119.8062915,1392.96,43,,2.8,6
6/25/2023 4:00:38 AM,39.5179884,-119.8062621,1360.52,39,,3.2,5
6/25/2023 8:00:38 AM,39.5179659,-119.8064563,1373.99,41,,2.6,5
6/25/2023 12:00:39 PM,39.5180153,-119.8062942,1374.74,41,,2,5
6/25/2023 4:00:38 PM,39.5180444,-119.8063503,1379.22,41,,1.2,6
6/25/2023 8:00:38 PM,39.5179746,-119.8063185,1377.83,40,,2,4
6/26/2023 12:00:39 AM,39.5170909,-119.8001629,74.41,43,,2.4,4
6/26/2023 4:00:39 AM,39.5184533,-119.8051511,1361.66,40,,34.2,4
6/26/2023 8:00:38 AM,39.5179902,-119.8062811,1374.36,41,,1.2,5
6/26/2023 12:00:39 PM,39.5180155,-119.8063172,1364.63,40,,2.6,5
6/26/2023 4:00:38 PM,39.5180967,-119.8062415,1360.82,41,,2.2,5
6/26/2023 8:00:38 PM,39.5179953,-119.8063361,1380.37,40,,2.8,4
6/27/2023 12:00:39 AM,39.5179851,-119.8062579,1359.78,42,,2.2,4
6/27/2023 4:00:38 AM,39.5179482,-119.8063243,1383.62,40,,3,6
6/27/2023 8:01:10 AM,39.5531012,-119.8111280,21.12,70,,14.2,3
6/27/2023 12:00:38 PM,39.5179730,-119.8063255,1369.77,44,,2,4
6/27/2023 4:00:42 PM,39.5179531,-119.8062751,1383.81,43,,1.2,5
6/27/2023 8:00:38 PM,39.5180091,-119.8063050,1358.32,41,,3.2,4
6/28/2023 12:00:38 AM,39.5179757,-119.8063206,1376.76,39,,1,6
6/28/2023 4:00:38 AM,39.5179728,-119.8063540,1372.34,41,,1.8,7
6/28/2023 8:00:38 AM,39.5180586,-119.8063461,1361.60,40,,2.8,4
6/28/2023 12:00:48 PM,39.5180827,-119.8062511,1368.02,51,,2.6,5
6/28/2023 4:00:39 PM,39.5179944,-119.8062660,1370.28,41,,1.8,4
6/28/2023 8:00:39 PM,39.5180354,-119.8063128,1379.28,43,,1.4,6
6/29/2023 12:00:38 AM,39.5179585,-119.8062789,1373.33,39,,1.4,6
6/29/2023 4:00:38 AM,39.5180434,-119.8063643,1365.34,41,,1.8,5
6/29/2023 8:00:39 AM,39.5179381,-119.8062754,1380.24,41,,1.4,5
6/29/2023 12:00:38 PM,39.5180113,-119.8063035,1373.18,41,,1.4,6
6/29/2023 4:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/29/2023 8:00:48 PM,39.5179320,-119.8063087,1378.83,52,,1.6,4
6/30/2023 12:00:50 AM,39.5174956,-119.8059475,1250.33,51,,3.4,4
