Product Type: PinPoint Argos Solar
Product ID: 1542
Firmware Version: V5.100.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
6/15/2023 2:04:21 AM,39.5179384,-119.8063609,1376.46,56,,1.8,6
6/15/2023 8:00:42 AM,39.5178535,-119.8063985,1392.89,45,,10.2,4
6/15/2023 12:00:42 PM,39.5179888,-119.8063493,1395.44,47,,3.4,4
6/15/2023 4:00:38 PM,39.5180555,-119.8062985,1370.74,38,,2.2,4
6/15/2023 8:00:38 PM,39.5179896,-119.8063160,1380.07,40,,2.8,4
6/16/2023 12:00:38 AM,39.5181163,-119.8061098,1373.70,42,,2,5
6/16/2023 4:00:50 AM,39.5179511,-119.8061626,1358.69,52,,2.4,4
6/16/2023 8:00:43 AM,39.5180427,-119.8063117,1383.39,47,,1.6,4
6/16/2023 12:00:44 PM,39.5179485,-119.8064529,1377.74,45,,1,7
6/16/2023 4:00:43 PM,39.5180567,-119.8064788,1392.74,46,,1.8,5
6/16/2023 8:00:38 PM,39.5179904,-119.8062898,1361.33,42,,1,6
6/17/2023 12:00:38 AM,39.5179741,-119.8063700,1371.42,40,,2.2,5
6/17/2023 4:00:36 AM,39.5176053,-119.8058875,1293.69,40,,4.8,4
6/17/2023 8:00:48 AM,39.5166051,-119.8067292,1499.40,50,,15.2,5
6/17/2023 12:01:10 PM,39.5056185,-119.8095793,21.14,70,,5.8,3
6/17/2023 4:00:44 PM,39.5179208,-119.8062656,1395.23,49,,2.2,4
6/17/2023 8:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/18/2023 12:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/18/2023 4:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/18/2023 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/18/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/18/2023 4:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/18/2023 8:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/19/2023 12:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/19/2023 4:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/19/2023 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/19/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/19/2023 4:00:42 PM,39.5178859,-119.8062721,1380.41,62,,2.6,4
6/19/2023 8:01:10 PM,39.5229067,-119.8016294,21.13,70,,6.4,3
6/20/2023 12:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/20/2023 4:00:47 AM,39.5180919,-119.8051712,1163.41,53,,2.6,4
6/20/2023 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/20/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/20/2023 4:01:10 PM,39.4879302,-119.8084398,21.15,70,,12,3
6/20/2023 8:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/21/2023 12:00:42 AM,39.5182487,-119.8068366,1437.02,51,,5.6,4
6/21/2023 4:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/21/2023 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/21/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/21/2023 4:01:10 PM,39.5181558,-119.7895236,21.13,70,,4.2,3
6/21/2023 8:01:10 PM,39.5224861,-119.8015264,21.13,70,,0,0
6/22/2023 12:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/22/2023 4:00:38 AM,39.5195767,-119.8005491,366.71,49,,3.2,4
6/22/2023 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/22/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/22/2023 4:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/22/2023 8:01:10 PM,39.5415171,-119.7439411,21.12,70,,23.6,3
6/23/2023 12:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/23/2023 4:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/23/2023 8:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/23/2023 12:01:10 PM,39.4835608,-119.8782088,21.16,70,,33,3
6/23/2023 4:01:10 PM,39.5186476,-119.7900176,21.13,70,,4.6,3
6/23/2023 8:01:10 PM,39.5249885,-119.7772321,21.13,70,,11,3
6/24/2023 12:00:21 AM,39.5111576,-119.8314066,21.14,39,,15.8,3
6/24/2023 4:00:50 AM,39.5203951,-119.8003740,231.38,52,,3.2,4
6/24/2023 8:01:10 AM,39.5097539,-119.7895414,21.14,70,,5.6,3
6/24/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/24/2023 4:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/24/2023 8:01:10 PM,39.5235044,-119.7836354,21.13,70,,8.4,3
6/25/2023 12:01:10 AM,39.5010289,-119.7450413,21.14,70,,43.6,3
6/25/2023 4:01:10 AM,39.5098718,-119.8303668,21.14,70,,41.6,3
6/25/2023 8:01:10 AM,39.5160857,-119.8366726,21.14,70,,10,3
6/25/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/25/2023 4:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
6/25/2023 8:00:45 PM,39.5946549,-119.7644581,21.09,64,,49,3
6/26/2023 12:01:10 AM,39.5022714,-119.7529425,21.14,70,,39.6,3
6/26/2023 4:00:42 AM,39.5208775,-119.8007846,303.49,46,,3.2,4
6/26/2023 8:00:50 AM,39.5179816,-119.8063863,1375.15,51,,4,4
6/26/2023 12:01:10 PM,0.0000000,0.0000000,0.00,70,,0,0
