Product Type: PinPoint Argos Solar
Product ID: 1540
Firmware Version: V5.100.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
6/6/2022 8:27:18 PM,41.8269087,-120.0324816,180.16,64,,1.8,4
6/6/2022 9:00:42 PM,41.8293081,-120.0292269,1625.32,42,,1.6,5
6/6/2022 9:15:38 PM,41.8293512,-120.0292000,1622.54,38,,1.2,5
6/6/2022 9:30:38 PM,41.8294733,-120.0293705,1600.96,38,,1.8,6
6/6/2022 9:45:38 PM,41.8293817,-120.0292573,1620.21,38,,0.8,9
6/6/2022 10:00:38 PM,41.8293621,-120.0292095,1625.51,38,,1.8,6
6/6/2022 10:15:39 PM,41.8293884,-120.0292421,1612.58,39,,1.2,7
6/6/2022 10:30:38 PM,41.8293627,-120.0292544,1606.91,38,,1.4,5
6/6/2022 10:45:38 PM,41.8295145,-120.0291878,1637.49,38,,2,5
6/6/2022 11:00:38 PM,41.8293967,-120.0292710,1619.21,38,,1.2,8
6/6/2022 11:15:38 PM,41.8293910,-120.0292618,1615.79,38,,1.2,8
6/6/2022 11:30:39 PM,41.8294201,-120.0292486,1625.36,39,,1.4,5
6/6/2022 11:45:39 PM,41.8293621,-120.0292633,1619.40,39,,2.2,6
6/7/2022 12:00:38 AM,41.8295490,-120.0292893,1637.24,39,,2.4,5
6/7/2022 12:15:38 AM,41.8163595,-120.0308962,216.10,39,,4,4
6/7/2022 12:30:39 AM,41.8293361,-120.0292426,1624.57,40,,1.8,5
6/7/2022 12:45:39 AM,41.8293858,-120.0292843,1614.42,40,,1.6,7
6/7/2022 1:00:38 AM,41.8293643,-120.0293126,1603.65,39,,3.4,4
6/7/2022 1:15:39 AM,41.8293625,-120.0292303,1640.21,40,,1,7
6/7/2022 1:30:39 AM,41.8294180,-120.0292589,1621.79,40,,0.8,8
6/7/2022 1:45:38 AM,41.8293311,-120.0292310,1601.85,39,,1.8,6
6/7/2022 2:00:38 AM,41.8293579,-120.0292659,1615.42,39,,1.8,5
6/7/2022 2:15:39 AM,41.8297824,-120.0313651,1380.33,40,,2.8,4
6/7/2022 2:31:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/7/2022 2:45:48 AM,41.8294276,-120.0292817,1607.24,49,,3.4,4
6/7/2022 3:01:10 AM,41.8543232,-120.0314755,20.55,70,,3.2,3
6/7/2022 3:15:49 AM,41.8883513,-119.9904873,1638.40,50,,4.8,4
6/7/2022 3:30:38 AM,41.9086084,-119.9329709,1743.48,39,,0.8,8
6/7/2022 4:00:38 AM,41.9085616,-119.9329796,1736.68,39,,1.4,7
6/7/2022 4:15:38 AM,41.9085854,-119.9329907,1728.67,39,,1.4,6
6/7/2022 4:30:38 AM,41.9085757,-119.9330729,1721.90,39,,1.4,7
6/7/2022 4:45:38 AM,41.9085406,-119.9329763,1738.99,39,,1.4,7
6/7/2022 5:15:38 AM,41.9086012,-119.9329907,1734.54,39,,1,8
6/7/2022 5:45:38 AM,41.9086054,-119.9330101,1741.64,39,,1,7
6/7/2022 6:01:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/7/2022 6:16:10 AM,41.8566067,-120.1098836,20.55,70,,35,3
6/7/2022 6:31:10 AM,0.0000000,0.0000000,0.00,70,,0,0
6/7/2022 6:45:43 AM,41.8294923,-120.0293395,1611.83,44,,1.8,6
6/7/2022 7:00:39 AM,41.8294478,-120.0292766,1613.49,41,,1.2,5
6/7/2022 7:15:39 AM,41.8294743,-120.0292600,1607.64,41,,1.2,8
6/7/2022 7:30:38 AM,41.8278704,-120.0293612,1352.08,40,,2.6,4
6/7/2022 7:45:39 AM,41.8295210,-120.0292744,1624.48,41,,1.6,6
6/7/2022 8:00:38 AM,41.8295140,-120.0292989,1614.57,40,,1.8,4
6/7/2022 8:15:39 AM,41.8294552,-120.0293314,1608.20,41,,1.6,5
6/7/2022 8:30:39 AM,41.8294383,-120.0292200,1620.89,41,,2,5
6/7/2022 8:45:38 AM,41.8275762,-120.0300602,1348.40,40,,3.8,4
6/7/2022 9:00:38 AM,41.8294732,-120.0293091,1616.05,40,,1.4,5
6/7/2022 9:15:38 AM,41.8294196,-120.0293594,1613.45,40,,1.4,6
6/7/2022 9:30:38 AM,41.8294175,-120.0293357,1601.49,40,,1.6,6
6/7/2022 9:45:38 AM,41.8294802,-120.0293196,1609.81,40,,1.4,6
6/7/2022 10:00:38 AM,41.8294865,-120.0293290,1610.64,40,,1.6,6
6/7/2022 10:15:38 AM,41.8294764,-120.0292555,1622.66,40,,2.2,6
6/7/2022 10:30:38 AM,41.8294753,-120.0292763,1619.09,40,,1.4,7
6/7/2022 10:45:38 AM,41.8294492,-120.0292619,1622.57,40,,1,8
6/7/2022 11:00:38 AM,41.8295307,-120.0292425,1615.32,40,,1.2,5
6/7/2022 11:15:39 AM,41.8294481,-120.0292506,1600.95,41,,1,5
6/7/2022 11:30:38 AM,41.8294461,-120.0292661,1617.62,40,,1.8,5
6/7/2022 11:45:38 AM,41.8294475,-120.0291499,1608.50,40,,2,4
6/7/2022 12:00:39 PM,41.8296339,-120.0292681,1628.40,41,,4,5
6/7/2022 12:15:38 PM,41.8296122,-120.0292610,1617.62,40,,2.2,5
6/7/2022 12:30:38 PM,41.8216286,-120.0296951,111.01,40,,2.6,4
6/7/2022 12:45:39 PM,41.8295465,-120.0293064,1630.78,41,,4.6,5
6/7/2022 1:15:38 PM,41.8293456,-120.0293007,1612.38,40,,4.2,5
6/7/2022 1:30:39 PM,41.8293496,-120.0293306,1619.33,41,,3.2,5
6/7/2022 1:45:39 PM,41.8294453,-120.0293379,1601.56,41,,1.4,7
6/7/2022 2:00:39 PM,41.8295031,-120.0292494,1615.82,42,,1.6,6
6/7/2022 2:15:39 PM,41.8295388,-120.0293596,1628.43,39,,2.8,5
6/7/2022 2:30:39 PM,41.8294394,-120.0292758,1620.42,39,,1.8,5
